,Date/Time,Lat,Lon,Base
2109071,7/11/2014 18:53:00,40.757,-73.9609,B02617
2109072,7/11/2014 18:53:00,40.7584,-73.969,B02598
2109073,7/11/2014 18:53:00,40.762,-73.9858,B02512
2109074,7/11/2014 18:53:00,40.7642,-73.9543,B02682
2109075,7/11/2014 18:53:00,40.7761,-73.9616,B02598
2109076,7/11/2014 18:53:00,40.784,-73.9523,B02598
2109077,7/11/2014 18:53:00,40.784,-73.9722,B02598
2109078,7/11/2014 18:53:00,40.7907,-73.9741,B02682
2109079,7/11/2014 18:53:00,40.8184,-74.0658,B02617
2109080,7/11/2014 18:53:00,40.9215,-73.8314,B02617
2109081,7/11/2014 18:53:00,40.9412,-73.8135,B02598
2109082,7/11/2014 18:54:00,40.6949,-74.1778,B02617
2109083,7/11/2014 18:54:00,40.7081,-74.0071,B02764
2109084,7/11/2014 18:54:00,40.7134,-73.9926,B02682
2109085,7/11/2014 18:54:00,40.7145,-73.9538,B02512
2109086,7/11/2014 18:54:00,40.7155,-74.0145,B02617
2109087,7/11/2014 18:54:00,40.7242,-73.9976,B02598
2109088,7/11/2014 18:54:00,40.7281,-73.9991,B02598
2109089,7/11/2014 18:54:00,40.7323,-73.9879,B02598
2109090,7/11/2014 18:54:00,40.7325,-73.9899,B02617
2109091,7/11/2014 18:54:00,40.7347,-73.9834,B02617
2109092,7/11/2014 18:54:00,40.739000000000004,-73.9819,B02617
2109093,7/11/2014 18:54:00,40.7403,-74.0062,B02617
2109094,7/11/2014 18:54:00,40.743,-73.9851,B02598
2109095,7/11/2014 18:54:00,40.7432,-73.9915,B02598
2109096,7/11/2014 18:54:00,40.7433,-74.0358,B02598
2109097,7/11/2014 18:54:00,40.7511,-73.9849,B02617
2109098,7/11/2014 18:54:00,40.7578,-73.9752,B02598
2109099,7/11/2014 18:54:00,40.7582,-73.9667,B02598
2109100,7/11/2014 18:54:00,40.764,-73.973,B02598
2109101,7/11/2014 18:54:00,40.7651,-74.0359,B02682
2109102,7/11/2014 18:54:00,40.7692,-73.9633,B02682
2109103,7/11/2014 18:54:00,40.7693,-73.9864,B02598
2109104,7/11/2014 18:54:00,40.7724,-73.9821,B02682
2109105,7/11/2014 18:54:00,40.7809,-73.949,B02617
2109106,7/11/2014 18:54:00,40.8397,-73.9421,B02598
2109107,7/11/2014 18:55:00,40.6694,-73.9927,B02598
2109108,7/11/2014 18:55:00,40.6911,-74.1774,B02512
2109109,7/11/2014 18:55:00,40.693000000000005,-73.8547,B02682
2109110,7/11/2014 18:55:00,40.7058,-74.008,B02617
2109111,7/11/2014 18:55:00,40.7058,-74.008,B02617
2109112,7/11/2014 18:55:00,40.7141,-73.9558,B02598
2109113,7/11/2014 18:55:00,40.7187,-73.9524,B02617
2109114,7/11/2014 18:55:00,40.7216,-73.9976,B02617
2109115,7/11/2014 18:55:00,40.7232,-73.9957,B02617
2109116,7/11/2014 18:55:00,40.7285,-74.007,B02682
2109117,7/11/2014 18:55:00,40.7293,-73.9872,B02617
2109118,7/11/2014 18:55:00,40.7303,-74.0018,B02617
2109119,7/11/2014 18:55:00,40.7339,-73.9808,B02617
2109120,7/11/2014 18:55:00,40.7363,-73.937,B02617
2109121,7/11/2014 18:55:00,40.7373,-73.9853,B02598
2109122,7/11/2014 18:55:00,40.7384,-73.9969,B02512
2109123,7/11/2014 18:55:00,40.7399,-74.0027,B02598
2109124,7/11/2014 18:55:00,40.7411,-73.9978,B02682
2109125,7/11/2014 18:55:00,40.7439,-73.9779,B02598
2109126,7/11/2014 18:55:00,40.7478,-73.9877,B02617
2109127,7/11/2014 18:55:00,40.7521,-73.995,B02682
2109128,7/11/2014 18:55:00,40.7556,-73.9877,B02682
2109129,7/11/2014 18:55:00,40.7574,-73.9247,B02617
2109130,7/11/2014 18:55:00,40.7599,-73.9914,B02512
2109131,7/11/2014 18:55:00,40.7624,-73.9174,B02617
2109132,7/11/2014 18:55:00,40.7636,-73.9812,B02617
2109133,7/11/2014 18:55:00,40.7639,-73.9784,B02598
2109134,7/11/2014 18:55:00,40.7671,-73.9799,B02598
2109135,7/11/2014 18:55:00,40.7678,-73.9916,B02598
2109136,7/11/2014 18:55:00,40.7695,-73.9691,B02764
2109137,7/11/2014 18:55:00,40.7723,-73.9496,B02617
2109138,7/11/2014 18:55:00,40.775,-73.9912,B02617
2109139,7/11/2014 18:55:00,40.8047,-73.9553,B02598
2109140,7/11/2014 18:55:00,40.8106,-73.9527,B02598
2109141,7/11/2014 18:55:00,40.8491,-73.937,B02617
2109142,7/11/2014 18:55:00,40.8615,-73.8981,B02682
2109143,7/11/2014 18:56:00,40.6857,-73.9805,B02598
2109144,7/11/2014 18:56:00,40.6903,-74.1784,B02598
2109145,7/11/2014 18:56:00,40.7144,-74.0155,B02598
2109146,7/11/2014 18:56:00,40.7151,-74.0159,B02617
2109147,7/11/2014 18:56:00,40.7174,-73.9584,B02617
2109148,7/11/2014 18:56:00,40.7229,-73.9796,B02617
2109149,7/11/2014 18:56:00,40.7249,-73.979,B02617
2109150,7/11/2014 18:56:00,40.7274,-73.9954,B02682
2109151,7/11/2014 18:56:00,40.7301,-73.9817,B02598
2109152,7/11/2014 18:56:00,40.731,-73.992,B02598
2109153,7/11/2014 18:56:00,40.7313,-73.9903,B02682
2109154,7/11/2014 18:56:00,40.7323,-73.9881,B02682
2109155,7/11/2014 18:56:00,40.733000000000004,-73.9874,B02617
2109156,7/11/2014 18:56:00,40.7425,-73.9944,B02764
2109157,7/11/2014 18:56:00,40.7432,-74.0,B02617
2109158,7/11/2014 18:56:00,40.7494,-73.9521,B02617
2109159,7/11/2014 18:56:00,40.7495,-73.9954,B02617
2109160,7/11/2014 18:56:00,40.7496,-73.9725,B02682
2109161,7/11/2014 18:56:00,40.7502,-73.977,B02617
2109162,7/11/2014 18:56:00,40.7539,-73.9869,B02617
2109163,7/11/2014 18:56:00,40.754,-73.972,B02598
2109164,7/11/2014 18:56:00,40.7561,-73.9982,B02617
2109165,7/11/2014 18:56:00,40.7638,-73.9848,B02598
2109166,7/11/2014 18:56:00,40.7643,-73.9576,B02617
2109167,7/11/2014 18:56:00,40.7697,-73.9603,B02617
2109168,7/11/2014 18:56:00,40.7699,-73.8644,B02682
2109169,7/11/2014 18:56:00,40.77,-73.8643,B02598
2109170,7/11/2014 18:56:00,40.7737,-73.9879,B02617
2109171,7/11/2014 18:56:00,40.8232,-74.2173,B02617
2109172,7/11/2014 18:57:00,40.6484,-73.7833,B02598
2109173,7/11/2014 18:57:00,40.6924,-73.9557,B02598
2109174,7/11/2014 18:57:00,40.709,-74.0057,B02682
2109175,7/11/2014 18:57:00,40.7145,-74.0087,B02617
2109176,7/11/2014 18:57:00,40.7152,-74.0469,B02682
2109177,7/11/2014 18:57:00,40.721,-73.9994,B02617
2109178,7/11/2014 18:57:00,40.7221,-73.9966,B02617
2109179,7/11/2014 18:57:00,40.7225,-73.993,B02598
2109180,7/11/2014 18:57:00,40.7229,-73.8674,B02682
2109181,7/11/2014 18:57:00,40.7237,-74.0015,B02617
2109182,7/11/2014 18:57:00,40.7248,-74.0019,B02617
2109183,7/11/2014 18:57:00,40.7263,-74.0022,B02682
2109184,7/11/2014 18:57:00,40.73,-73.9873,B02682
2109185,7/11/2014 18:57:00,40.7328,-74.0001,B02682
2109186,7/11/2014 18:57:00,40.7333,-73.9971,B02598
2109187,7/11/2014 18:57:00,40.7362,-73.9941,B02682
2109188,7/11/2014 18:57:00,40.7407,-73.9818,B02617
2109189,7/11/2014 18:57:00,40.7409,-73.9939,B02617
2109190,7/11/2014 18:57:00,40.7411,-73.9786,B02617
2109191,7/11/2014 18:57:00,40.7427,-73.9125,B02617
2109192,7/11/2014 18:57:00,40.7442,-73.9862,B02617
2109193,7/11/2014 18:57:00,40.7459,-73.9862,B02617
2109194,7/11/2014 18:57:00,40.7459,-73.9862,B02617
2109195,7/11/2014 18:57:00,40.7467,-74.0018,B02598
2109196,7/11/2014 18:57:00,40.7482,-73.9807,B02617
2109197,7/11/2014 18:57:00,40.7485,-73.9394,B02617
2109198,7/11/2014 18:57:00,40.7494,-73.9916,B02682
2109199,7/11/2014 18:57:00,40.7518,-73.9849,B02682
2109200,7/11/2014 18:57:00,40.7581,-73.9626,B02598
2109201,7/11/2014 18:57:00,40.7607,-73.9611,B02617
2109202,7/11/2014 18:57:00,40.765,-73.9786,B02617
2109203,7/11/2014 18:57:00,40.7654,-73.9641,B02617
2109204,7/11/2014 18:57:00,40.768,-73.9532,B02617
2109205,7/11/2014 18:57:00,40.7708,-73.9673,B02617
2109206,7/11/2014 18:58:00,40.6485,-73.7834,B02598
2109207,7/11/2014 18:58:00,40.7116,-74.0172,B02598
2109208,7/11/2014 18:58:00,40.718,-73.9869,B02617
2109209,7/11/2014 18:58:00,40.7256,-74.0057,B02682
2109210,7/11/2014 18:58:00,40.7277,-74.0037,B02598
2109211,7/11/2014 18:58:00,40.7319,-74.0031,B02512
2109212,7/11/2014 18:58:00,40.7333,-74.0047,B02617
2109213,7/11/2014 18:58:00,40.7347,-73.9864,B02598
2109214,7/11/2014 18:58:00,40.7348,-73.98899999999999,B02682
2109215,7/11/2014 18:58:00,40.7379,-73.9919,B02682
2109216,7/11/2014 18:58:00,40.7387,-74.0,B02682
2109217,7/11/2014 18:58:00,40.7426,-74.0043,B02682
2109218,7/11/2014 18:58:00,40.743,-73.9835,B02598
2109219,7/11/2014 18:58:00,40.7453,-73.9851,B02617
2109220,7/11/2014 18:58:00,40.7487,-73.9733,B02617
2109221,7/11/2014 18:58:00,40.7505,-74.0033,B02598
2109222,7/11/2014 18:58:00,40.7525,-73.9845,B02617
2109223,7/11/2014 18:58:00,40.7533,-73.9905,B02598
2109224,7/11/2014 18:58:00,40.7561,-73.9907,B02617
2109225,7/11/2014 18:58:00,40.7565,-73.9831,B02617
2109226,7/11/2014 18:58:00,40.7587,-73.9849,B02617
2109227,7/11/2014 18:58:00,40.7608,-73.9741,B02617
2109228,7/11/2014 18:58:00,40.7628,-73.9883,B02617
2109229,7/11/2014 18:58:00,40.7694,-73.9597,B02598
2109230,7/11/2014 18:58:00,40.7724,-73.9468,B02682
2109231,7/11/2014 18:58:00,40.7778,-73.9887,B02512
2109232,7/11/2014 18:58:00,40.7786,-73.9624,B02617
2109233,7/11/2014 18:58:00,40.7808,-73.9815,B02617
2109234,7/11/2014 18:59:00,40.5865,-73.9296,B02617
2109235,7/11/2014 18:59:00,40.6927,-73.9521,B02617
2109236,7/11/2014 18:59:00,40.7046,-74.0116,B02617
2109237,7/11/2014 18:59:00,40.7074,-73.9601,B02682
2109238,7/11/2014 18:59:00,40.7112,-74.0057,B02617
2109239,7/11/2014 18:59:00,40.7113,-74.016,B02682
2109240,7/11/2014 18:59:00,40.7155,-74.0149,B02617
2109241,7/11/2014 18:59:00,40.7161,-74.0069,B02682
2109242,7/11/2014 18:59:00,40.7179,-73.95,B02682
2109243,7/11/2014 18:59:00,40.7199,-74.0013,B02682
2109244,7/11/2014 18:59:00,40.7213,-74.032,B02617
2109245,7/11/2014 18:59:00,40.7246,-73.9897,B02598
2109246,7/11/2014 18:59:00,40.7252,-73.9923,B02598
2109247,7/11/2014 18:59:00,40.7258,-74.0055,B02617
2109248,7/11/2014 18:59:00,40.7284,-73.9533,B02617
2109249,7/11/2014 18:59:00,40.7287,-74.0323,B02512
2109250,7/11/2014 18:59:00,40.7287,-74.0323,B02512
2109251,7/11/2014 18:59:00,40.7292,-73.9798,B02617
2109252,7/11/2014 18:59:00,40.7299,-73.9836,B02512
2109253,7/11/2014 18:59:00,40.7335,-73.9566,B02682
2109254,7/11/2014 18:59:00,40.7344,-74.0013,B02682
2109255,7/11/2014 18:59:00,40.7352,-74.0015,B02512
2109256,7/11/2014 18:59:00,40.7353,-73.994,B02617
2109257,7/11/2014 18:59:00,40.7362,-73.9364,B02617
2109258,7/11/2014 18:59:00,40.7363,-73.9363,B02598
2109259,7/11/2014 18:59:00,40.7397,-73.9963,B02617
2109260,7/11/2014 18:59:00,40.7434,-73.9727,B02617
2109261,7/11/2014 18:59:00,40.7439,-73.9881,B02598
2109262,7/11/2014 18:59:00,40.7495,-73.9717,B02598
2109263,7/11/2014 18:59:00,40.7501,-73.9948,B02598
2109264,7/11/2014 18:59:00,40.7547,-73.9754,B02598
2109265,7/11/2014 18:59:00,40.7568,-73.9982,B02617
2109266,7/11/2014 18:59:00,40.7582,-73.9927,B02764
2109267,7/11/2014 18:59:00,40.7605,-74.0029,B02598
2109268,7/11/2014 18:59:00,40.7641,-73.9797,B02682
2109269,7/11/2014 18:59:00,40.7661,-73.9639,B02682
2109270,7/11/2014 18:59:00,40.7669,-73.9563,B02617
2109271,7/11/2014 18:59:00,40.7724,-73.9469,B02617
2109272,7/11/2014 18:59:00,40.7725,-73.9571,B02617
2109273,7/11/2014 18:59:00,40.7733,-73.953,B02617
2109274,7/11/2014 18:59:00,40.7738,-73.9892,B02617
2109275,7/11/2014 18:59:00,40.7741,-73.8716,B02598
2109276,7/11/2014 18:59:00,40.7762,-73.9899,B02682
2109277,7/11/2014 18:59:00,40.7783,-73.6523,B02764
2109278,7/11/2014 18:59:00,40.7791,-73.9829,B02598
2109279,7/11/2014 18:59:00,40.7815,-73.9483,B02598
2109280,7/11/2014 19:00:00,40.6503,-73.9225,B02617
2109281,7/11/2014 19:00:00,40.6726,-73.9794,B02617
2109282,7/11/2014 19:00:00,40.6783,-73.9811,B02598
2109283,7/11/2014 19:00:00,40.707,-74.0121,B02617
2109284,7/11/2014 19:00:00,40.7076,-74.0076,B02598
2109285,7/11/2014 19:00:00,40.7084,-73.9451,B02682
2109286,7/11/2014 19:00:00,40.7143,-74.0005,B02682
2109287,7/11/2014 19:00:00,40.7213,-74.0015,B02512
2109288,7/11/2014 19:00:00,40.7231,-73.9951,B02617
2109289,7/11/2014 19:00:00,40.7236,-73.9907,B02617
2109290,7/11/2014 19:00:00,40.7236,-73.9907,B02617
2109291,7/11/2014 19:00:00,40.725,-74.0078,B02617
2109292,7/11/2014 19:00:00,40.7258,-74.0059,B02598
2109293,7/11/2014 19:00:00,40.726,-74.0076,B02617
2109294,7/11/2014 19:00:00,40.7331,-73.9903,B02598
2109295,7/11/2014 19:00:00,40.7331,-73.9903,B02598
2109296,7/11/2014 19:00:00,40.7379,-73.9881,B02682
2109297,7/11/2014 19:00:00,40.7407,-74.0055,B02682
2109298,7/11/2014 19:00:00,40.7424,-73.9806,B02598
2109299,7/11/2014 19:00:00,40.7487,-73.9926,B02598
2109300,7/11/2014 19:00:00,40.7502,-73.9914,B02598
2109301,7/11/2014 19:00:00,40.7515,-73.9925,B02598
2109302,7/11/2014 19:00:00,40.7527,-73.9849,B02617
2109303,7/11/2014 19:00:00,40.7566,-73.9694,B02617
2109304,7/11/2014 19:00:00,40.7575,-73.9751,B02598
2109305,7/11/2014 19:00:00,40.7589,-73.9887,B02617
2109306,7/11/2014 19:00:00,40.759,-73.9735,B02617
2109307,7/11/2014 19:00:00,40.7616,-73.9789,B02682
2109308,7/11/2014 19:00:00,40.7634,-73.9832,B02682
2109309,7/11/2014 19:00:00,40.7685,-73.956,B02682
2109310,7/11/2014 19:00:00,40.7686,-73.8626,B02682
2109311,7/11/2014 19:00:00,40.7711,-73.9557,B02682
2109312,7/11/2014 19:00:00,40.7727,-73.9584,B02682
2109313,7/11/2014 19:00:00,40.7776,-73.9469,B02617
2109314,7/11/2014 19:00:00,40.8086,-73.9451,B02682
2109315,7/11/2014 19:01:00,40.6486,-73.7826,B02617
2109316,7/11/2014 19:01:00,40.6654,-73.952,B02512
2109317,7/11/2014 19:01:00,40.6687,-73.9587,B02598
2109318,7/11/2014 19:01:00,40.6752,-73.9772,B02598
2109319,7/11/2014 19:01:00,40.6839,-74.0017,B02682
2109320,7/11/2014 19:01:00,40.6878,-74.1817,B02512
2109321,7/11/2014 19:01:00,40.691,-74.1775,B02617
2109322,7/11/2014 19:01:00,40.6977,-73.993,B02617
2109323,7/11/2014 19:01:00,40.7058,-74.0069,B02617
2109324,7/11/2014 19:01:00,40.71,-74.008,B02598
2109325,7/11/2014 19:01:00,40.7109,-74.0055,B02598
2109326,7/11/2014 19:01:00,40.714,-74.0147,B02617
2109327,7/11/2014 19:01:00,40.7173,-74.009,B02617
2109328,7/11/2014 19:01:00,40.7241,-73.998,B02598
2109329,7/11/2014 19:01:00,40.7261,-73.9781,B02682
2109330,7/11/2014 19:01:00,40.7324,-73.9872,B02598
2109331,7/11/2014 19:01:00,40.7382,-73.9879,B02617
2109332,7/11/2014 19:01:00,40.7403,-73.9984,B02617
2109333,7/11/2014 19:01:00,40.741,-73.979,B02598
2109334,7/11/2014 19:01:00,40.7413,-73.9794,B02598
2109335,7/11/2014 19:01:00,40.7511,-73.9714,B02682
2109336,7/11/2014 19:01:00,40.7588,-73.9732,B02682
2109337,7/11/2014 19:01:00,40.7597,-73.9878,B02682
2109338,7/11/2014 19:01:00,40.7636,-73.9575,B02617
2109339,7/11/2014 19:01:00,40.7636,-73.976,B02512
2109340,7/11/2014 19:01:00,40.7644,-73.9755,B02598
2109341,7/11/2014 19:01:00,40.7646,-73.9882,B02682
2109342,7/11/2014 19:01:00,40.7678,-73.9581,B02682
2109343,7/11/2014 19:01:00,40.7683,-73.8624,B02617
2109344,7/11/2014 19:01:00,40.7693,-73.9827,B02682
2109345,7/11/2014 19:01:00,40.7701,-73.9811,B02617
2109346,7/11/2014 19:01:00,40.7775,-73.9888,B02682
2109347,7/11/2014 19:01:00,40.7781,-73.9526,B02682
2109348,7/11/2014 19:01:00,40.7825,-73.9454,B02682
2109349,7/11/2014 19:01:00,40.7858,-73.9803,B02682
2109350,7/11/2014 19:01:00,40.7904,-73.952,B02617
2109351,7/11/2014 19:02:00,40.6462,-73.777,B02617
2109352,7/11/2014 19:02:00,40.6712,-73.973,B02617
2109353,7/11/2014 19:02:00,40.6823,-74.0003,B02682
2109354,7/11/2014 19:02:00,40.6825,-73.9617,B02617
2109355,7/11/2014 19:02:00,40.6921,-73.9533,B02617
2109356,7/11/2014 19:02:00,40.7006,-73.834,B02682
2109357,7/11/2014 19:02:00,40.7096,-74.0094,B02617
2109358,7/11/2014 19:02:00,40.718,-74.0149,B02617
2109359,7/11/2014 19:02:00,40.7194,-73.9777,B02617
2109360,7/11/2014 19:02:00,40.724000000000004,-73.9767,B02682
2109361,7/11/2014 19:02:00,40.728,-74.003,B02617
2109362,7/11/2014 19:02:00,40.7322,-74.0022,B02598
2109363,7/11/2014 19:02:00,40.7331,-73.9999,B02617
2109364,7/11/2014 19:02:00,40.7336,-74.0014,B02682
2109365,7/11/2014 19:02:00,40.7386,-73.9907,B02598
2109366,7/11/2014 19:02:00,40.7422,-73.9933,B02617
2109367,7/11/2014 19:02:00,40.7456,-74.0081,B02682
2109368,7/11/2014 19:02:00,40.7505,-74.0033,B02617
2109369,7/11/2014 19:02:00,40.7566,-73.9898,B02617
2109370,7/11/2014 19:02:00,40.7589,-73.9813,B02617
2109371,7/11/2014 19:02:00,40.7614,-73.9735,B02682
2109372,7/11/2014 19:02:00,40.7617,-74.002,B02617
2109373,7/11/2014 19:02:00,40.7624,-73.9727,B02598
2109374,7/11/2014 19:02:00,40.7702,-73.9181,B02598
2109375,7/11/2014 19:02:00,40.7727,-73.9636,B02682
2109376,7/11/2014 19:02:00,40.7758,-73.9832,B02682
2109377,7/11/2014 19:02:00,40.7841,-73.9529,B02682
2109378,7/11/2014 19:03:00,40.6444,-73.9564,B02617
2109379,7/11/2014 19:03:00,40.7137,-73.9581,B02617
2109380,7/11/2014 19:03:00,40.7143,-74.0082,B02617
2109381,7/11/2014 19:03:00,40.7199,-74.0002,B02598
2109382,7/11/2014 19:03:00,40.721,-73.998,B02617
2109383,7/11/2014 19:03:00,40.7222,-73.9966,B02512
2109384,7/11/2014 19:03:00,40.7236,-73.9777,B02617
2109385,7/11/2014 19:03:00,40.7253,-73.994,B02617
2109386,7/11/2014 19:03:00,40.7255,-73.9946,B02617
2109387,7/11/2014 19:03:00,40.7255,-73.9946,B02617
2109388,7/11/2014 19:03:00,40.726,-73.9402,B02598
2109389,7/11/2014 19:03:00,40.7302,-73.9979,B02598
2109390,7/11/2014 19:03:00,40.7323,-74.0018,B02598
2109391,7/11/2014 19:03:00,40.7374,-74.0338,B02598
2109392,7/11/2014 19:03:00,40.7376,-73.9916,B02617
2109393,7/11/2014 19:03:00,40.7401,-73.9794,B02598
2109394,7/11/2014 19:03:00,40.7426,-73.9806,B02617
2109395,7/11/2014 19:03:00,40.7448,-73.9952,B02598
2109396,7/11/2014 19:03:00,40.7454,-74.0082,B02598
2109397,7/11/2014 19:03:00,40.7465,-73.98,B02617
2109398,7/11/2014 19:03:00,40.7586,-73.9925,B02617
2109399,7/11/2014 19:03:00,40.7587,-73.9832,B02617
2109400,7/11/2014 19:03:00,40.7619,-73.9807,B02617
2109401,7/11/2014 19:03:00,40.764,-73.9561,B02617
2109402,7/11/2014 19:03:00,40.7652,-73.9818,B02682
2109403,7/11/2014 19:03:00,40.7671,-73.9609,B02617
2109404,7/11/2014 19:03:00,40.7724,-73.9821,B02682
2109405,7/11/2014 19:03:00,40.7732,-73.9591,B02682
2109406,7/11/2014 19:03:00,40.7796,-73.9739,B02682
2109407,7/11/2014 19:03:00,40.7836,-73.9517,B02617
2109408,7/11/2014 19:03:00,40.8112,-73.9515,B02598
2109409,7/11/2014 19:04:00,40.614000000000004,-73.9922,B02598
2109410,7/11/2014 19:04:00,40.6448,-73.7819,B02617
2109411,7/11/2014 19:04:00,40.6789,-73.9904,B02617
2109412,7/11/2014 19:04:00,40.6826,-74.0048,B02598
2109413,7/11/2014 19:04:00,40.7187,-74.0061,B02598
2109414,7/11/2014 19:04:00,40.7218,-74.0082,B02682
2109415,7/11/2014 19:04:00,40.7234,-73.9913,B02617
2109416,7/11/2014 19:04:00,40.7234,-73.9948,B02598
2109417,7/11/2014 19:04:00,40.7291,-73.9874,B02598
2109418,7/11/2014 19:04:00,40.735,-73.9892,B02682
2109419,7/11/2014 19:04:00,40.735,-73.9892,B02682
2109420,7/11/2014 19:04:00,40.7375,-74.0048,B02617
2109421,7/11/2014 19:04:00,40.7436,-73.9727,B02617
2109422,7/11/2014 19:04:00,40.7436,-73.9787,B02617
2109423,7/11/2014 19:04:00,40.7471,-73.9736,B02682
2109424,7/11/2014 19:04:00,40.7497,-73.9914,B02617
2109425,7/11/2014 19:04:00,40.7518,-74.0074,B02682
2109426,7/11/2014 19:04:00,40.7536,-73.9928,B02598
2109427,7/11/2014 19:04:00,40.7566,-73.9608,B02617
2109428,7/11/2014 19:04:00,40.759,-73.9729,B02598
2109429,7/11/2014 19:04:00,40.7621,-73.97399999999999,B02598
2109430,7/11/2014 19:04:00,40.763000000000005,-74.0219,B02617
2109431,7/11/2014 19:04:00,40.7669,-73.9819,B02617
2109432,7/11/2014 19:04:00,40.7669,-73.9819,B02617
2109433,7/11/2014 19:04:00,40.7696,-73.969,B02512
2109434,7/11/2014 19:04:00,40.7718,-73.9829,B02682
2109435,7/11/2014 19:04:00,40.7761,-73.9577,B02617
2109436,7/11/2014 19:04:00,40.7834,-73.97800000000001,B02617
2109437,7/11/2014 19:04:00,40.853,-73.9365,B02617
